PLAYER_ID,Restricted Area_FGM,Restricted Area_FGA,Restricted Area_FG_PCT,In The Paint (Non-RA)_FGM,In The Paint (Non-RA)_FGA,In The Paint (Non-RA)_FG_PCT,Mid-Range_FGM,Mid-Range_FGA,Mid-Range_FG_PCT,Left Corner 3_FGM,Left Corner 3_FGA,Left Corner 3_FG_PCT,Right Corner 3_FGM,Right Corner 3_FGA,Right Corner 3_FG_PCT,Above the Break 3_FGM,Above the Break 3_FGA,Above the Break 3_FG_PCT,Backcourt_FGM,Backcourt_FGA,Backcourt_FG_PCT,PLAYER_NAME,FGA,FG3A,FTA,PTS,USG_PCT,TS_PCT,EFG_PCT,OFF_RATING,FTA/FGA,PPS
1642348,1.3,2.1,0.634,0.6,1.3,0.474,0.4,0.9,0.447,0.3,0.8,0.333,0.2,0.4,0.529,1.1,3.2,0.35,0,0,0,Justin Edwards,8.6,4.3,1,10.1,0.165,0.559,0.546,111.6,0.11627907,1.174418605
1627741,0.9,1.4,0.652,0.4,0.9,0.472,0.2,0.6,0.34,0.3,1,0.333,0.3,0.7,0.463,1.8,5,0.366,0,0,0,Buddy Hield,9.6,6.7,0.8,11.1,0.196,0.56,0.546,112.3,0.083333333,1.15625
1629673,2.2,3.3,0.679,0.7,2.1,0.336,0.4,1.1,0.338,0.2,0.3,0.522,0.1,0.5,0.206,3.2,8.3,0.384,0,0,0,Jordan Poole,15.5,9.1,4,20.5,0.281,0.591,0.544,104.8,0.258064516,1.322580645
1629012,1.8,2.9,0.622,2.5,5,0.503,0.6,1.6,0.353,0.2,0.5,0.455,0.2,0.4,0.464,1.3,3.3,0.392,0,0,0,Collin Sexton,13.8,4.3,4,18.4,0.264,0.593,0.543,110.4,0.289855072,1.333333333
1627750,2.1,3.2,0.645,1.7,3.5,0.483,1.9,4.1,0.45,0.1,0.4,0.37,0.1,0.2,0.385,2.1,5.3,0.398,0,0,0,Jamal Murray,16.7,5.9,3.7,21.4,0.235,0.584,0.543,122,0.221556886,1.281437126
1631106,2.8,4.2,0.668,0.7,1.9,0.37,0.1,0.5,0.308,0.2,0.5,0.346,0.3,0.8,0.378,0.6,2,0.33,0,0,0,Tari Eason,9.8,3.2,1.8,12,0.185,0.567,0.543,114.8,0.183673469,1.224489796
203944,3,4.3,0.701,1.6,3.7,0.422,0.5,1.1,0.44,0.1,0.6,0.237,0.2,0.5,0.361,1.2,3.5,0.36,0,0,0,Julius Randle,13.6,4.6,4.9,18.7,0.246,0.593,0.542,115,0.360294118,1.375
1630552,4.4,6.1,0.719,1.5,3.9,0.383,0.4,1.1,0.359,0.1,0.5,0.294,0.3,0.8,0.333,0.8,2.6,0.316,0,0.1,0,Jalen Johnson,15.1,3.9,3.5,18.9,0.214,0.569,0.541,111.8,0.231788079,1.251655629
1629640,2.8,4.2,0.667,0.9,2.1,0.414,0,0.1,0.1,0.1,0.6,0.191,0.2,0.7,0.346,0.8,2.3,0.343,0,0,0,Keldon Johnson,10,3.6,2.5,12.7,0.207,0.572,0.538,110.1,0.25,1.27
201950,1.5,2.1,0.705,0.6,1.5,0.368,0.3,0.6,0.45,0.3,1,0.3,0.2,0.7,0.31,1.2,3.3,0.377,0,0,0,Jrue Holiday,9.2,4.9,1.2,11.1,0.156,0.565,0.538,116.6,0.130434783,1.206521739
1631099,1.6,2,0.774,0.9,2,0.434,0.3,0.8,0.375,0.4,1.1,0.42,0.2,0.7,0.315,1.4,4.1,0.329,0,0,0,Keegan Murray,10.8,5.9,0.9,12.4,0.148,0.553,0.538,114.8,0.083333333,1.148148148
1628369,3.4,4.8,0.719,1.1,2.5,0.448,1.2,2.9,0.396,0.2,0.5,0.382,0.1,0.2,0.636,3.2,9.5,0.337,0,0,0,Jayson Tatum,20.3,10.1,6.1,26.8,0.301,0.582,0.537,119.6,0.300492611,1.320197044
1631114,2.8,4.3,0.663,2.2,4.7,0.462,1.4,3,0.459,0.1,0.3,0.435,0,0.2,0.25,1.6,4.4,0.364,0,0,0,Jalen Williams,16.9,4.9,4.3,21.6,0.27,0.573,0.537,116.7,0.25443787,1.278106509
1642258,2.2,3.5,0.62,0.7,1.7,0.427,0.2,0.5,0.39,0.5,1,0.466,0.4,1,0.411,0.8,2.6,0.293,0,0,0,Zaccharie Risacher,10.4,4.6,2,12.6,0.203,0.558,0.537,112.3,0.192307692,1.211538462
1630183,2.1,3,0.707,1.1,2.5,0.438,0.4,1,0.42,0.3,1.1,0.308,0.3,0.9,0.333,0.6,1.7,0.35,0,0,0,Jaden McDaniels,10.2,3.7,1.6,12.2,0.16,0.562,0.537,113.9,0.156862745,1.196078431
1641764,1,1.6,0.663,1,2.2,0.468,0.5,1.3,0.413,0.3,0.5,0.545,0.1,0.4,0.182,1.5,3.9,0.372,0,0.1,0,Brandin Podziemski,9.8,4.8,1.5,11.7,0.177,0.557,0.537,111.6,0.153061224,1.193877551
203076,4.6,6.4,0.723,2.3,5.3,0.438,1.5,3.6,0.425,0,0.2,0.125,0,0.1,0,0.7,2.2,0.301,0,0,0,Anthony Davis,17.8,2.4,7.2,24.7,0.301,0.588,0.536,113.3,0.404494382,1.387640449
1629029,2.2,3.2,0.709,2.2,4.6,0.485,1.2,3.1,0.389,0.1,0.4,0.389,0.1,0.1,0.429,3.3,9.1,0.368,0,0,0,Luka Dončić,20.5,9.6,7.9,28.2,0.328,0.587,0.536,119.6,0.385365854,1.375609756
1631093,2.6,4.4,0.595,1.2,2.9,0.398,0.5,1.3,0.35,0.1,0.5,0.188,0.3,0.6,0.529,1.7,3.9,0.432,0,0.1,0,Jaden Ivey,13.8,5.1,3.9,17.6,0.256,0.569,0.536,110.5,0.282608696,1.275362319
1630700,2.7,4.2,0.654,2.1,4.5,0.464,0.1,0.3,0.28,0.1,0.3,0.286,0.3,0.5,0.528,0.7,2.3,0.32,0,0.1,0,Dyson Daniels,12.1,3.1,1.8,14.1,0.178,0.545,0.536,113.3,0.148760331,1.165289256
202691,0.7,1,0.676,0.4,1.2,0.341,0.9,2.3,0.405,0.2,0.8,0.298,0.6,1.4,0.434,2.2,5.5,0.393,0,0,0,Klay Thompson,12.2,7.7,1,14,0.214,0.552,0.535,112.8,0.081967213,1.147540984
202699,1.8,2.4,0.734,1.5,3.2,0.47,0.7,1.8,0.406,0.2,0.6,0.31,0.5,1.1,0.425,0.6,1.9,0.31,0,0,0,Tobias Harris,11,3.6,2.3,13.7,0.173,0.571,0.534,114.7,0.209090909,1.245454545
203992,0.7,1.3,0.544,0.8,1.5,0.524,0.5,1,0.472,0.2,0.6,0.367,0.2,0.6,0.375,1.5,4.2,0.363,0,0,0,Bogdan Bogdanović,9.1,5.4,1.2,10.8,0.183,0.559,0.534,112.7,0.131868132,1.186813187
1628415,1,1.8,0.551,1,2.4,0.402,0.7,1.5,0.459,0.3,0.8,0.373,0.3,0.8,0.39,1.9,4.7,0.403,0,0,0,Dillon Brooks,11.9,6.3,1.6,14,0.176,0.555,0.533,113.5,0.134453782,1.176470588
1630170,1.5,2.3,0.62,0.9,1.8,0.475,1.4,3,0.455,0.4,0.9,0.4,0.3,0.7,0.478,1.8,5,0.347,0,0,0,Devin Vassell,13.9,6.7,1.9,16.3,0.217,0.553,0.532,111.9,0.136690647,1.172661871
202710,3.2,4.6,0.697,1.1,2.8,0.401,0.6,1.6,0.356,0.1,0.4,0.318,0.3,0.6,0.424,0.2,0.9,0.234,0,0,0,Jimmy Butler III,10.9,1.9,7.1,17.5,0.203,0.626,0.531,115.9,0.651376147,1.605504587
1628378,2.1,3.5,0.606,1.6,3.4,0.485,1.2,2.8,0.426,0.3,0.5,0.528,0.2,0.4,0.379,2.9,8,0.359,0,0,0,Donovan Mitchell,18.6,8.9,5.1,24,0.298,0.575,0.531,119.7,0.274193548,1.290322581
1630581,2.1,3.6,0.576,1.4,3,0.483,0.3,0.8,0.328,0.3,0.7,0.413,0.2,0.5,0.364,1,2.8,0.369,0,0,1,Josh Giddey,11.4,4,3.2,14.6,0.214,0.57,0.531,113.1,0.280701754,1.280701754
1627742,2.1,2.9,0.717,1.6,3.6,0.438,2.6,5.6,0.455,0.1,0.4,0.333,0.1,0.3,0.2,2.2,5.8,0.385,0,0,0,Brandon Ingram,18.5,6.4,3.1,22.2,0.305,0.56,0.53,107,0.167567568,1.2
203468,2.1,3.3,0.62,1.8,3.9,0.461,1,2.4,0.415,0.2,0.5,0.481,0.2,0.7,0.268,2.6,7,0.376,0,0,0,CJ McCollum,17.9,8.2,3.1,21.1,0.266,0.55,0.53,112.3,0.173184358,1.17877095
203501,0.6,0.9,0.685,0.4,0.8,0.435,0.4,1.1,0.352,0.2,0.6,0.419,0.3,0.9,0.357,1.6,4.5,0.363,0,0,0,Tim Hardaway Jr.,8.8,5.9,1.9,11,0.151,0.567,0.529,113.8,0.215909091,1.25
1629001,0.7,1.5,0.444,0.8,1.3,0.625,0,0.3,0,0.3,0.3,1,0.2,0.4,0.5,1.7,5.2,0.323,0,0,0,De'Anthony Melton,9,5.8,1.3,10.3,0.223,0.539,0.528,108.3,0.144444444,1.144444444
1642377,1,1.4,0.693,0.5,1.3,0.413,0.3,0.8,0.409,0.4,1.3,0.35,0.3,0.7,0.389,1,3,0.345,0,0,0,Jaylen Wells,8.6,5,1.7,10.4,0.156,0.56,0.527,116.7,0.197674419,1.209302326
203952,1.9,3.2,0.577,1.6,3.4,0.468,0.7,1.6,0.415,0.2,0.6,0.389,0.2,0.4,0.458,1.8,4.8,0.365,0,0,0,Andrew Wiggins,14,5.8,4.3,18,0.238,0.566,0.526,109.4,0.307142857,1.285714286
1629022,1.3,2.1,0.615,0.6,1.3,0.462,0.4,1,0.4,0.1,0.5,0.111,0.3,0.6,0.5,2.1,5.5,0.371,0,0.2,0,Lonnie Walker IV,10.6,6.4,1.5,12.4,0.214,0.548,0.526,104.7,0.141509434,1.169811321
1626164,1.9,2.7,0.688,2.2,4.6,0.48,2.2,4.3,0.517,0.1,0.4,0.344,0.2,0.6,0.349,2.1,6.3,0.33,0,0,0,Devin Booker,18.9,7.3,6.4,25.6,0.285,0.589,0.525,115.3,0.338624339,1.354497354
1631095,1.4,2.2,0.645,0.8,1.6,0.478,0.5,1.3,0.36,0.2,0.4,0.429,0.3,0.8,0.318,1.3,3.7,0.354,0,0,0,Jabari Smith Jr.,9.9,4.9,2.2,12.2,0.16,0.562,0.525,113.4,0.222222222,1.232323232
1629628,4.2,6.9,0.608,1.6,4,0.391,0.3,0.7,0.425,0.2,0.6,0.375,0.3,0.7,0.436,1.3,4,0.333,0,0,0,RJ Barrett,16.9,5.3,5.4,21.1,0.28,0.547,0.523,110.1,0.319526627,1.24852071
1628374,1.9,3,0.638,1.1,2.5,0.462,0.3,0.9,0.326,0.3,0.8,0.41,0.3,0.7,0.412,2.3,6.9,0.332,0,0,0,Lauri Markkanen,14.9,8.5,3.9,19,0.231,0.571,0.521,111.4,0.261744966,1.275167785
1628389,2.4,3.4,0.7,2.5,5.7,0.432,1.1,2.3,0.453,0.2,0.5,0.452,0.1,0.3,0.458,0.6,2,0.316,0,0,0,Bam Adebayo,14.3,2.8,4.2,18.1,0.232,0.561,0.521,110.9,0.293706294,1.265734266
1629023,2.2,3.3,0.665,1.3,3.6,0.358,0.2,0.6,0.353,0.4,0.9,0.389,0.2,0.5,0.355,1,2.7,0.383,0,0,0,P.J. Washington,11.7,4.2,3.5,14.7,0.198,0.556,0.521,114.2,0.299145299,1.256410256
1630595,3,5.2,0.569,3.4,6.9,0.499,1.2,2.7,0.45,0.1,0.2,0.333,0.1,0.1,0.444,2,5.6,0.36,0,0.1,0,Cade Cunningham,20.8,6,5.3,26.1,0.323,0.565,0.521,115,0.254807692,1.254807692
1629014,1.6,2.7,0.615,1.2,2.9,0.405,0.9,2,0.471,0.2,0.6,0.342,0.1,0.3,0.381,2.8,7.6,0.367,0,0.1,0,Anfernee Simons,16.1,8.5,2.8,19.3,0.241,0.557,0.521,108.8,0.173913043,1.198757764
1626171,1.7,2.6,0.656,1.2,2.4,0.479,1.4,3.5,0.418,0.2,0.4,0.4,0.3,0.6,0.464,0.9,2.7,0.338,0,0,0,Bobby Portis,12.1,3.6,1.5,13.9,0.234,0.542,0.52,114.1,0.123966942,1.148760331
1631101,2.9,4.1,0.711,0.9,2.3,0.384,1.1,2.4,0.46,0.3,0.6,0.4,0.2,0.5,0.308,1.6,5.3,0.305,0,0.1,0,Shaedon Sharpe,15.3,6.6,3.4,18.5,0.25,0.551,0.519,111.4,0.222222222,1.209150327
1626162,3.2,4.8,0.666,1.2,3.1,0.404,0.2,0.4,0.385,0.2,0.7,0.35,0.3,0.8,0.356,0.7,2.6,0.261,0,0,0,Kelly Oubre Jr.,12.4,4,3.1,15.1,0.186,0.551,0.518,110.7,0.25,1.217741935
1630193,1.1,1.9,0.578,1.4,3.2,0.421,0.5,1.3,0.405,0.1,0.3,0.2,0.3,0.5,0.533,2.3,6,0.377,0,0,0,Immanuel Quickley,13.3,6.8,3.9,17.1,0.246,0.57,0.517,109,0.293233083,1.285714286
1631097,2.5,4.1,0.616,1,2.3,0.444,0.6,1.5,0.367,0.1,0.2,0.455,0.2,0.5,0.382,1.1,3.3,0.333,0,0,0,Bennedict Mathurin,11.8,4,4.6,16.1,0.222,0.579,0.516,113.8,0.389830508,1.36440678
1627759,3.3,4.8,0.675,2.1,4.7,0.447,1,2.5,0.4,0.2,0.5,0.394,0.3,0.6,0.474,1.3,4.6,0.296,0,0,0,Jaylen Brown,17.7,5.7,5.1,22.2,0.282,0.555,0.515,121.1,0.288135593,1.254237288
1628368,2.6,3.9,0.658,2.9,5.6,0.525,1.3,3.1,0.412,0.3,0.8,0.404,0.1,0.3,0.211,1.5,5,0.304,0,0,0,De'Aaron Fox,18.8,6.1,5.1,23.5,0.274,0.56,0.514,113.7,0.271276596,1.25
202331,1.4,2,0.738,0.6,1.6,0.373,1.6,3.8,0.419,0.2,0.5,0.333,0.2,0.7,0.25,2,5.3,0.376,0,0,0,Paul George,13.9,6.5,2.4,16.2,0.233,0.543,0.514,108.3,0.172661871,1.165467626
1630560,1.8,3.2,0.575,1.7,3.7,0.462,1.7,3.4,0.488,0.2,0.6,0.25,0.1,0.3,0.25,2.5,6.8,0.365,0,0,0,Cam Thomas,18.2,7.8,6,24,0.328,0.575,0.513,114.9,0.32967033,1.318681319
1628370,1.8,2.8,0.616,1.9,3.6,0.519,0.6,1.4,0.407,0.2,0.5,0.394,0.2,0.3,0.55,1.8,5.7,0.308,0,0,0,Malik Monk,14.4,6.6,2.7,17.2,0.236,0.549,0.513,117,0.1875,1.194444444
1630178,3.6,6.1,0.589,1.7,3.8,0.434,0.8,1.8,0.438,0.1,0.3,0.333,0.2,0.5,0.296,2.8,8.3,0.342,0,0.1,0,Tyrese Maxey,21,9.2,5.6,26.3,0.293,0.562,0.511,113.8,0.266666667,1.252380952
1630533,1.4,2.4,0.593,0.3,0.8,0.333,0.1,0.3,0.294,0.3,0.9,0.333,0.4,1.2,0.293,1,2.7,0.368,0,0,0,Ziaire Williams,8.3,4.8,2,10,0.179,0.55,0.511,106.5,0.240963855,1.204819277
1630570,1.8,3,0.603,1.3,2.8,0.454,0,0.3,0.167,0,0.3,0.154,0.1,0.3,0.455,0.5,1.5,0.349,0,0,0,Trendon Watford,8,2,2.8,10.2,0.226,0.557,0.51,105.1,0.35,1.275
201942,1.1,1.6,0.719,2.1,3.8,0.55,3.8,8.3,0.458,0.3,0.8,0.354,0.1,0.3,0.4,0.7,2.1,0.321,0,0.1,0,DeMar DeRozan,17,3.3,5.7,22.2,0.244,0.569,0.509,116.8,0.335294118,1.305882353
1641706,1.6,2.4,0.677,1.4,3.3,0.411,0.5,1.6,0.302,0.2,0.7,0.25,0.1,0.2,0.5,3.6,9.7,0.365,0,0.2,0,Brandon Miller,18.2,10.9,2.9,21,0.27,0.54,0.509,106.9,0.159340659,1.153846154
1630544,1.8,4,0.442,1.2,2.5,0.5,0.5,1.3,0.412,0.3,0.5,0.571,0.2,0.6,0.25,1.4,3.5,0.4,0,0,0,Tre Mann,12.4,4.6,1.6,14.1,0.25,0.537,0.509,107,0.129032258,1.137096774
1630532,3.7,5.5,0.667,2.8,6.2,0.454,0.7,1.8,0.411,0.2,0.4,0.4,0.2,0.3,0.5,1.4,5.1,0.278,0,0.1,0,Franz Wagner,19.4,5.9,5.2,24.2,0.306,0.558,0.507,111.8,0.268041237,1.24742268
1629614,1.3,1.8,0.697,0.9,1.9,0.463,0.9,1.9,0.459,0.1,0.4,0.308,0.1,0.3,0.286,0.6,2,0.291,0,0,0,Andrew Nembhard,8.3,2.7,2.1,10,0.163,0.545,0.506,115.5,0.253012048,1.204819277
1630578,4.1,6.3,0.649,2.6,6.1,0.416,0.5,1.4,0.377,0,0,1,0,0.1,0,0.3,1.1,0.226,0,0,0,Alperen Sengun,15,1.2,5.6,19.1,0.259,0.545,0.505,114.9,0.373333333,1.273333333
1630224,2.7,4.3,0.642,0.9,2.5,0.34,1,2.7,0.362,0.1,0.4,0.267,0.2,0.5,0.455,2.5,7.2,0.351,0,0,0,Jalen Green,17.5,8.1,4.1,21,0.267,0.544,0.505,113.8,0.234285714,1.2
201566,2.8,4.3,0.644,0.6,1.8,0.353,0.3,1.1,0.284,0.2,0.7,0.36,0.4,0.8,0.482,0.7,2.5,0.266,0,0,0,Russell Westbrook,11.1,3.9,3.1,13.3,0.23,0.532,0.505,115.7,0.279279279,1.198198198
1629630,3.3,5.2,0.628,2.4,5.5,0.435,0.6,1.3,0.478,0.2,0.7,0.364,0.1,0.4,0.25,1.4,4.5,0.313,0,0.1,0,Ja Morant,17.8,5.7,6.4,23.2,0.312,0.563,0.504,116.4,0.359550562,1.303370787
201935,1.5,2.6,0.59,1.6,3.9,0.404,0.6,1.4,0.445,0.1,0.1,0.444,0.1,0.3,0.381,2.8,8.1,0.35,0,0,0,James Harden,16.4,8.5,7.3,22.8,0.286,0.582,0.501,115.4,0.445121951,1.390243902
1631094,3.5,5.3,0.661,1.6,3.9,0.413,2,4.7,0.417,0,0.2,0.222,0.1,0.4,0.294,1.7,5.2,0.332,0,0.1,0,Paolo Banchero,19.8,5.9,8.4,25.9,0.33,0.551,0.5,109.1,0.424242424,1.308080808
1630529,1.8,2.9,0.614,0.6,1.7,0.333,0.4,0.5,0.7,0.5,1.1,0.429,0.3,0.8,0.313,0.4,1.7,0.235,0,0.1,0,Herbert Jones,8.6,3.6,2,10.3,0.146,0.541,0.5,111.8,0.23255814,1.197674419
1630527,1.5,2.5,0.621,0.4,1.4,0.283,0.9,1.9,0.462,0.1,0.3,0.25,0.2,0.5,0.35,0.9,2.6,0.361,0,0,0,Brandon Boston,9.1,3.3,2,10.7,0.199,0.535,0.5,108.6,0.21978022,1.175824176
1641711,1.5,2.9,0.525,0.6,1.4,0.411,0.7,1.7,0.422,0.2,0.8,0.286,0.3,0.9,0.391,1.6,4.4,0.354,0,0,0,Gradey Dick,12,6,2.9,14.4,0.209,0.543,0.498,110.3,0.241666667,1.2
1630631,0.8,1.4,0.544,0.7,2,0.366,0.2,0.4,0.429,0.2,0.5,0.48,0.2,0.7,0.282,1.6,4.4,0.361,0,0,0,Jose Alvarado,9.3,5.5,1.3,10.3,0.193,0.523,0.498,108.4,0.139784946,1.107526882
203915,0.9,1.5,0.582,1,2.1,0.461,0.3,0.9,0.403,0.2,0.4,0.483,0.2,0.4,0.353,1.1,3.3,0.316,0,0,0,Spencer Dinwiddie,8.6,4.1,3.1,11,0.175,0.553,0.496,110.1,0.360465116,1.279069767
1630703,1.7,3.1,0.553,0.7,1.8,0.373,0.4,1,0.375,0.2,0.3,0.435,0.1,0.3,0.364,1.3,3.8,0.347,0,0.1,0.25,Scoot Henderson,10.4,4.5,3.1,12.7,0.22,0.54,0.496,112.5,0.298076923,1.221153846
1630228,2.7,3.7,0.716,1.6,4,0.39,0.3,1.1,0.241,0.2,0.6,0.308,0.1,0.4,0.25,0.7,2.2,0.32,0,0,0,Jonathan Kuminga,12.1,3.2,5,15.3,0.271,0.535,0.495,110,0.41322314,1.26446281
1628970,3.4,5.2,0.655,1.5,4,0.375,0.3,0.9,0.304,0.3,0.9,0.327,0.4,0.9,0.429,1.5,5.2,0.297,0,0.1,0,Miles Bridges,17,7,4,20.3,0.273,0.541,0.495,108.2,0.235294118,1.194117647
1630163,2,3.8,0.536,2.1,4.5,0.464,0.7,1.8,0.388,0.1,0.5,0.304,0.2,0.6,0.333,3.5,10,0.346,0,0.2,0,LaMelo Ball,21.3,11.2,4.9,25.2,0.342,0.536,0.494,112.7,0.230046948,1.183098592
203903,0.9,1.6,0.576,1.7,4.2,0.416,0.5,1.3,0.396,0.2,0.3,0.5,0.2,0.4,0.429,1.9,5.5,0.355,0,0.1,0,Jordan Clarkson,13.3,6.3,3.9,16.2,0.269,0.54,0.493,107.5,0.293233083,1.218045113
1628398,2.5,3.6,0.699,1.2,3.3,0.38,0.4,1.3,0.329,0.3,0.7,0.457,0.1,0.6,0.205,1,3.5,0.293,0,0.1,0.25,Kyle Kuzma,13,4.8,3.1,14.8,0.233,0.514,0.493,105.8,0.238461538,1.138461538
1629645,1.2,1.9,0.621,1.1,2.4,0.445,0.9,2,0.458,0,0.1,0.333,0.1,0.2,0.467,0.6,2,0.294,0,0,0,Kevin Porter Jr.,8.7,2.4,2.3,10.3,0.248,0.531,0.492,109.1,0.264367816,1.183908046
1629027,1.5,2.9,0.525,2.1,4.7,0.453,0.9,2,0.452,0.1,0.3,0.421,0.2,0.4,0.438,2.6,7.7,0.333,0,0.1,0.2,Trae Young,18.1,8.4,7.4,24.2,0.285,0.567,0.491,115.2,0.408839779,1.337016575
1630591,1.8,2.4,0.738,1,2.6,0.396,0.7,1.8,0.359,0.3,0.8,0.429,0.1,0.2,0.5,1.7,5.8,0.297,0,0.1,0,Jalen Suggs,13.7,6.9,3.1,16.2,0.268,0.536,0.489,105.7,0.226277372,1.182481752
1641718,0.9,1.5,0.614,1.4,3.4,0.41,0.4,1.2,0.354,0.2,0.5,0.5,0.3,0.6,0.476,2.1,6.5,0.319,0,0,0,Keyonte George,13.7,7.6,4.3,16.8,0.237,0.539,0.485,110.1,0.313868613,1.226277372
1631166,2.3,4,0.583,1.6,3,0.519,0.1,0.4,0.25,0.2,0.4,0.5,0,0.2,0,0.8,3.1,0.25,0,0.1,0,Drew Timme,11.3,3.9,1.8,12.1,0.205,0.5,0.485,102.8,0.159292035,1.07079646
203471,1.2,2.1,0.561,0.8,2.2,0.358,0.9,1.8,0.464,0.1,0.3,0.435,0.1,0.2,0.615,1.5,4.4,0.328,0,0.1,0,Dennis Schröder,11,4.9,2.9,13.1,0.211,0.531,0.483,111.8,0.263636364,1.190909091
1627832,0.8,1.6,0.495,0.6,1.4,0.395,0.8,2,0.403,0.1,0.5,0.286,0.1,0.4,0.381,2.4,6.7,0.354,0,0.1,0,Fred VanVleet,12.7,7.7,2.3,14.1,0.176,0.515,0.483,115,0.181102362,1.11023622
1630567,2.8,4.4,0.647,2.1,4.6,0.453,1.2,3.1,0.396,0.2,0.5,0.344,0,0.1,0.333,1,3.6,0.265,0,0.1,0,Scottie Barnes,16.4,4.3,4.6,19.3,0.262,0.523,0.482,107.4,0.280487805,1.176829268
203954,2.6,4.1,0.628,1.9,4.1,0.468,1.7,4.4,0.386,0,0,0,0,0,0,1.2,4.1,0.299,0,0,0,Joel Embiid,16.6,4.1,8.9,23.8,0.342,0.58,0.481,104,0.536144578,1.43373494
1626156,0.9,1.4,0.619,1.1,2.4,0.471,0.3,1,0.339,0.1,0.3,0.333,0.1,0.3,0.222,1.8,5.6,0.32,0,0,0,D'Angelo Russell,11,6.2,2.5,12.6,0.228,0.522,0.479,110.1,0.227272727,1.145454545
1642264,2.8,4.5,0.627,0.8,2.3,0.342,0.4,1.2,0.337,0.1,0.2,0.313,0.2,0.4,0.353,1,3.4,0.28,0,0.1,0,Stephon Castle,12.2,4.1,4.2,14.7,0.253,0.522,0.476,111.8,0.344262295,1.204918033
1641731,2.4,3.4,0.702,0.8,2.4,0.321,0.3,1.1,0.258,0.2,0.6,0.343,0.1,0.4,0.333,0.7,2.8,0.262,0,0,0,Bilal Coulibaly,10.6,3.8,3.1,12.3,0.175,0.515,0.472,104.5,0.29245283,1.160377358
1641722,0.6,1,0.552,0.5,1.2,0.391,0.7,1.7,0.392,0.3,0.9,0.346,0.3,0.6,0.486,1.3,4.4,0.306,0,0,0,Jordan Hawkins,9.9,5.9,1.8,10.8,0.204,0.504,0.471,106.6,0.181818182,1.090909091
1630553,1.5,2.8,0.543,0.5,1.5,0.339,0.2,0.5,0.429,0.3,0.7,0.357,0.2,0.8,0.288,1.1,3.5,0.314,0,0,0,Keon Johnson,9.9,5.1,1.8,10.6,0.212,0.499,0.47,104.1,0.181818182,1.070707071
1627763,2.3,3.5,0.647,1,2.6,0.371,0.4,1.5,0.27,0,0.2,0.25,0,0,1,0.6,2.1,0.28,0,0,0,Malcolm Brogdon,10,2.3,3.8,12.7,0.231,0.544,0.467,106.5,0.38,1.27
203924,1.4,3.1,0.463,0.4,1.6,0.237,0.4,1.2,0.357,0.3,0.9,0.385,0.6,1.6,0.368,1.4,3.8,0.361,0,0,0,Jerami Grant,12.2,6.3,3.5,14.4,0.192,0.523,0.467,107.4,0.286885246,1.180327869
1626179,1.3,2.3,0.569,0.7,1.9,0.392,0.4,1,0.444,0.4,1.4,0.286,0.2,0.9,0.255,0.8,2.6,0.321,0,0.1,0,Terry Rozier,9.9,4.8,1.7,10.6,0.195,0.497,0.462,107.3,0.171717172,1.070707071
1642259,1.8,2.9,0.635,1.1,3.3,0.324,0.4,1.1,0.37,0.2,0.5,0.343,0.1,0.3,0.389,1.3,4.3,0.299,0,0,0,Alex Sarr,12.4,5.1,2.5,13,0.23,0.482,0.457,102.7,0.201612903,1.048387097
1627749,2,3.5,0.555,1.3,3.5,0.38,1.3,3.3,0.392,0.3,0.7,0.381,0.1,0.3,0.25,1.4,4.7,0.29,0,0,0,Dejounte Murray,15.9,5.6,4,17.5,0.263,0.494,0.445,109,0.251572327,1.100628931
